"DayMoYr","Jdays","WeekSubWeek","ti","tf","Events","Q.Ave","T.Hrs","Vol","Q.Max","Cluster","EventLabel","Volday.L","SmpHrs","ConcSmOut_ugL.obs","ConcSmOut_ugL.sd","SmOut_ug.obs","SmOut_ug.sd","delta.obs","delta.sd"
2016-06-02,246,"W10-1",2016-05-31 12:00:00,"2016-06-02 12:56:00","10-5",19.8526044950751,48.9333333333333,971.454113292344,35.0572482298323,1,NA,186711.376619383,12.9666666666667,0.513993882,6.93530680574431e-05,95968.5052821607,12.949006809783,-29.0666666666667,0.251661147842358
2016-06-02,246,"W10-2",2016-06-02 12:58:00,"2016-06-03 12:04:00","11-1",25.7808782086433,23.1,595.53828661966,142.636592237813,2,"C-1",132311.862699895,11.0333333333333,3.388018252,0.00176560350676974,448275.005783361,233.610288770171,-30.025,0.478713553878169
2016-06-03,247,"W10-2",2016-06-02 12:58:00,"2016-06-03 12:04:00","11-1",25.7808782086433,23.1,595.53828661966,142.636592237813,2,"C-1",463226.423919765,12.1,3.388018252,0.00208162057155999,1569419.57904885,964.261653321554,-30.025,0.478713553878169
2016-06-03,247,"W10-3",2016-06-03 12:06:00,"2016-06-04 08:34:00","12-1",43.5876816127707,20.4666666666667,892.094550341373,121.660868224042,2,"D-1",472138.951978357,11.9,3.333898457,0.00277011929062194,1574063.32349024,1307.88121872927,-30.3666666666667,0.550757054728609
2016-06-04,248,"W10-3",2016-06-03 12:06:00,"2016-06-04 08:34:00","12-1",43.5876816127707,20.4666666666667,892.094550341373,121.660868224042,2,"D-1",419955.598363016,8.6,3.333898457,0.00305702330950572,1400089.32139097,1283.81405315316,-30.3666666666667,0.550757054728609
2016-06-04,248,"W10-5",2016-06-04 11:00:00,"2016-06-04 15:30:00","12-3",136.612650343944,4.5,614.756926547748,298.894815417645,3,"E-2",614756.926547748,4.53333333333333,5.525509132,0.00580962310204984,3396845.01159983,3571.50604261695,-29.42,0.303315017762062
2016-06-04,248,"W10-4",2016-06-04 08:36:00,"2016-06-04 10:58:00","12-2",229.221860184949,2.36666666666667,542.491735771046,327.473311655984,2,"E-1",542491.735771046,2.4,5.179724598,0.0178567152409317,2809957.787985,9687.12044622234,-30.7,0.360555127546399
2016-06-04,248,"W10-6x",2016-06-04 15:32:00,"2016-06-07 11:58:00","13-1",49.5938543841663,68.4333333333333,3395.52589683592,360.462544499159,3,NA,1263529.93738375,8.46666666666667,NA,NA,NA,NA,NA,NA
2016-06-05,249,"W10-6x",2016-06-04 15:32:00,"2016-06-07 11:58:00","13-1",49.5938543841663,68.4333333333333,3395.52589683592,360.462544499159,3,NA,1214483.66819368,24,NA,NA,NA,NA,NA,NA
2016-06-06,250,"W10-6x",2016-06-04 15:32:00,"2016-06-07 11:58:00","13-1",49.5938543841663,68.4333333333333,3395.52589683592,360.462544499159,3,NA,677930.085318061,24,NA,NA,NA,NA,NA,NA
2016-06-07,251,"W11-1",2016-06-07 12:00:00,"2016-06-10 05:24:00","14-1",14.2586415009587,65.4,932.515154162702,38.417591539855,1,NA,204278.961010605,12,0.746468893,7.91324164344177e-05,152487.889888776,16.1650878114813,-28.6,0.458257569495585
2016-06-07,251,"W10-6x",2016-06-04 15:32:00,"2016-06-07 11:58:00","13-1",49.5938543841663,68.4333333333333,3395.52589683592,360.462544499159,3,NA,238976.344477278,12,NA,NA,NA,NA,NA,NA
2016-06-08,252,"W11-1",2016-06-07 12:00:00,"2016-06-10 05:24:00","14-1",14.2586415009587,65.4,932.515154162702,38.417591539855,1,NA,390752.383277314,24,0.746468893,5.82784871231432e-05,291684.498982128,22.7724577371645,-28.6,0.458257569495585
2016-06-09,253,"W11-1",2016-06-07 12:00:00,"2016-06-10 05:24:00","14-1",14.2586415009587,65.4,932.515154162702,38.417591539855,1,NA,281423.299318259,24,0.746468893,5.62396904278756e-05,210073.738706509,15.8271592328503,-28.6,0.458257569495585
2016-06-10,254,"W11-2",2016-06-10 05:26:00,"2016-06-14 12:32:00","15-1",8.70259045438841,103.1,897.237075847445,15.766291193378,1,NA,171051.651230262,18.5666666666667,4.459848052,6.36465024490788e-05,762864.373530668,10.8868393389459,-29.78,0.396232255123179
2016-06-10,254,"W11-1",2016-06-07 12:00:00,"2016-06-10 05:24:00","14-1",14.2586415009587,65.4,932.515154162702,38.417591539855,1,NA,56060.5105565239,5.43333333333333,0.746468893,0.000117525823769184,41847.4272561432,6.58855768407653,-28.6,0.458257569495585
2016-06-11,255,"W11-2",2016-06-10 05:26:00,"2016-06-14 12:32:00","15-1",8.70259045438841,103.1,897.237075847445,15.766291193378,1,NA,223603.976807894,24,4.459848052,5.63323139433806e-05,997239.760386139,12.5961294205307,-29.78,0.396232255123179
2016-06-12,256,"W11-2",2016-06-10 05:26:00,"2016-06-14 12:32:00","15-1",8.70259045438841,103.1,897.237075847445,15.766291193378,1,NA,220667.998898577,24,4.459848052,5.64152839210419e-05,984145.745026559,12.4490478101514,-29.78,0.396232255123179
2016-06-13,257,"W11-2",2016-06-10 05:26:00,"2016-06-14 12:32:00","15-1",8.70259045438841,103.1,897.237075847445,15.766291193378,1,NA,196886.061512686,24,4.459848052,5.70870247957686e-05,878081.917903307,11.2396394755159,-29.78,0.396232255123179
2016-06-14,258,"W11-3",2016-06-14 12:34:00,"2016-06-14 13:04:00","15-2",214.935029585366,0.5,107.467514792683,411.737093846992,2,"F-1",107467.514792683,0.533333333333333,3.123106254,0.0447969318284513,335632.467550866,4814.21493394091,-29.9333333333333,0.450924975282289
2016-06-14,258,"W11-2",2016-06-10 05:26:00,"2016-06-14 12:32:00","15-1",8.70259045438841,103.1,897.237075847445,15.766291193378,1,NA,85027.3873980249,12.5666666666667,4.459848052,7.72844454929259e-05,379209.228053731,6.57129448676855,-29.78,0.396232255123179
2016-06-14,258,"W12-1",2016-06-14 13:06:00,"2016-06-15 08:12:00","15-3",55.9093116569973,19.1,1066.00420892675,405.049675077593,3,NA,814407.548156394,10.9,0.018969085,0.0105176101525952,15448.5660056202,8565.62109683981,NA,NA
2016-06-15,259,"W12-2",2016-06-15 08:14:00,"2016-06-16 08:20:00","15-4",24.9986174885763,24.1,601.63339422507,30.6820063606051,1,NA,421245.322800152,15.7666666666667,0.010987175,0.00677173100041226,4628.29607953676,2852.56001118446,NA,NA
2016-06-15,259,"W12-1",2016-06-14 13:06:00,"2016-06-15 08:12:00","15-3",55.9093116569973,19.1,1066.00420892675,405.049675077593,3,NA,265098.316606274,8.23333333333333,0.018969085,0.00936246341054531,5028.67250106132,2481.9732894234,NA,NA
2016-06-16,260,"W12-3",2016-06-16 08:22:00,"2016-06-17 00:48:00","16-1",68.2312518848933,16.4333333333333,1121.26690597508,824.618914936738,2,NA,1024316.4098868,15.6333333333333,0.024591845,0.0169444158816515,25189.8303828926,17356.4432435221,NA,NA
2016-06-16,260,"W12-2",2016-06-15 08:14:00,"2016-06-16 08:20:00","15-4",24.9986174885763,24.1,601.63339422507,30.6820063606051,1,NA,181370.467641637,8.36666666666667,0.010987175,0.00929145222624328,1992.74906781051,1685.19503534367,NA,NA
2016-06-17,261,"W12-3",2016-06-16 08:22:00,"2016-06-17 00:48:00","16-1",68.2312518848933,16.4333333333333,1121.26690597508,824.618914936738,2,NA,96950.4960882826,0.833333333333333,0.024591845,0.0381492286504483,2384.19157247615,3698.58664304628,NA,NA
2016-06-17,261,"W12-4",2016-06-17 00:50:00,"2016-06-17 11:04:00","16-2",95.6752931486318,10.2333333333333,979.077166554332,339.928645120242,3,NA,979077.166554332,10.2666666666667,0.027985134,0.0100971827680982,27399.6057023633,9885.92109477085,NA,NA
2016-06-17,261,"W12-5x",2016-06-17 11:06:00,"2016-06-21 11:58:00","17-1",33.1648814542001,96.8666666666667,3553.0642997933,83.1555629335171,1,NA,580937.29345596,12.9,NA,NA,NA,NA,NA,NA
2016-06-18,262,"W12-5x",2016-06-17 11:06:00,"2016-06-21 11:58:00","17-1",33.1648814542001,96.8666666666667,3553.0642997933,83.1555629335171,1,NA,853504.878711855,24,NA,NA,NA,NA,NA,NA
2016-06-19,263,"W12-5x",2016-06-17 11:06:00,"2016-06-21 11:58:00","17-1",33.1648814542001,96.8666666666667,3553.0642997933,83.1555629335171,1,NA,604968.988938638,24,NA,NA,NA,NA,NA,NA
2016-06-20,264,"W12-5x",2016-06-17 11:06:00,"2016-06-21 11:58:00","17-1",33.1648814542001,96.8666666666667,3553.0642997933,83.1555629335171,1,NA,381315.662919705,24,NA,NA,NA,NA,NA,NA
2016-06-21,265,"W12-5x",2016-06-17 11:06:00,"2016-06-21 11:58:00","17-1",33.1648814542001,96.8666666666667,3553.0642997933,83.1555629335171,1,NA,153260.309212815,12,NA,NA,NA,NA,NA,NA
2016-06-21,265,"W13-1",2016-06-21 12:00:00,"2016-06-24 14:50:00","17-2",8.14612714188196,74.8333333333333,609.601847784166,11.2744053307495,1,NA,124944.926379978,12,6.799778499,0.00775309076751765,849597.823957713,968.709355164781,-30.6,0.200000000000001
2016-06-22,266,"W13-1",2016-06-21 12:00:00,"2016-06-24 14:50:00","17-2",8.14612714188196,74.8333333333333,609.601847784166,11.2744053307495,1,NA,210636.122327402,24,6.799778499,0.00548566583557744,1432278.9757146,1155.47937998994,-30.6,0.200000000000001
2016-06-23,267,"W13-1",2016-06-21 12:00:00,"2016-06-24 14:50:00","17-2",8.14612714188196,74.8333333333333,609.601847784166,11.2744053307495,1,NA,177053.994809446,24,6.799778499,0.00548552312180399,1203927.94706733,971.233782334979,-30.6,0.200000000000001
2016-06-24,268,"W13-1",2016-06-21 12:00:00,"2016-06-24 14:50:00","17-2",8.14612714188196,74.8333333333333,609.601847784166,11.2744053307495,1,NA,96966.8042673404,14.8666666666667,6.799778499,0.00696640210415664,659352.790773803,675.509749281345,-30.6,0.200000000000001
2016-06-24,268,"W13-2",2016-06-24 14:52:00,"2016-06-25 07:48:00","18-1",35.0030203817473,16.9333333333333,592.717811797588,247.752551635421,2,"G-1",57872.3181211504,9.13333333333333,16.81170823,0.00888641135286159,972932.526846522,514.277224768208,-29,0.270801280154531
2016-06-25,269,"W13-2",2016-06-24 14:52:00,"2016-06-25 07:48:00","18-1",35.0030203817473,16.9333333333333,592.717811797588,247.752551635421,2,"G-1",534845.493676438,7.83333333333333,16.81170823,0.0149678830722172,8991666.38781858,8005.5048110512,-29,0.270801280154531
2016-06-25,269,"W13-3",2016-06-25 07:50:00,"2016-06-28 08:54:00","18-2",13.7898774031348,73.0666666666667,1007.58037558905,38.5453935211607,1,NA,387057.861130454,16.1666666666667,1.018867237,0.00685069848037979,394360.573529115,2651.61670106545,NA,NA
2016-06-26,270,"W13-3",2016-06-25 07:50:00,"2016-06-28 08:54:00","18-2",13.7898774031348,73.0666666666667,1007.58037558905,38.5453935211607,1,NA,321958.542069217,24,1.018867237,0.00551531742073546,328033.010186611,1775.70355582894,NA,NA
2016-06-27,271,"W13-3",2016-06-25 07:50:00,"2016-06-28 08:54:00","18-2",13.7898774031348,73.0666666666667,1007.58037558905,38.5453935211607,1,NA,224046.864296892,24,1.018867237,0.00550271336920167,228274.009584689,1232.86567549422,NA,NA
2016-06-28,272,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,131644.058129852,15.0666666666667,0.148914686,0.00696639353590525,19603.7335801726,917.084315596135,NA,NA
2016-06-28,272,"W13-3",2016-06-25 07:50:00,"2016-06-28 08:54:00","18-2",13.7898774031348,73.0666666666667,1007.58037558905,38.5453935211607,1,NA,74517.1080924838,8.93333333333333,1.018867237,0.00898081214307295,75923.0400314193,669.224149223658,NA,NA
2016-06-29,273,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,174127.950103953,24,0.148914686,0.00548145617732338,25930.2090135539,954.474727741973,NA,NA
2016-06-30,274,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,169211.383216397,24,0.148914686,0.00552426428130142,25198.0599992955,934.76840029195,NA,NA
2016-07-01,275,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,157011.236347875,24,0.148914686,0.0054909923372004,23381.2789592156,862.147495640542,NA,NA
2016-07-02,276,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,140281.07701215,24,0.148914686,0.00550019356780977,20889.9125350061,771.573077467653,NA,NA
2016-07-03,277,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,106463.488834163,24,0.148914686,0.00552190654958073,15853.9770102038,587.881436284577,NA,NA
2016-07-04,278,"W14-1",2016-06-28 08:56:00,"2016-07-04 14:40:00","18-3",6.28554710543688,149.733333333333,941.155919920749,14.7713697139681,1,NA,62416.7262763588,14.7,0.148914686,0.00700740249339871,9294.76719459192,437.379123338741,NA,NA
2016-07-04,278,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,39624.2436580806,9.3,0.167251535,5.09210752662788e-05,6627.215575028,2.01770909368249,NA,NA
2016-07-05,279,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,87667.0195453348,24,0.167251535,3.17302494178814e-05,14662.4435878322,2.78169639589576,NA,NA
2016-07-06,280,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,69385.2379189187,24,0.167251535,3.17012378460255e-05,11604.7875482794,2.19959793027071,NA,NA
2016-07-07,281,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,64482.6387434623,24,0.167251535,3.1709953649423e-05,10784.8203106945,2.04474148574768,NA,NA
2016-07-08,282,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,58463.5239056155,24,0.167251535,3.17274508199904e-05,9778.11411472338,1.85489857947875,NA,NA
2016-07-09,283,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,56186.2563447766,24,0.167251535,3.17196110207284e-05,9397.23761956738,1.78220619596725,NA,NA
2016-07-10,284,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,54981.3718005937,24,0.167251535,3.17270893790484e-05,9195.71883005501,1.74439889730013,NA,NA
2016-07-11,285,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,53592.4121136028,24,0.167251535,3.18147694589153e-05,8963.41319035266,1.70503023614145,NA,NA
2016-07-12,286,"W15-1",2016-07-04 14:42:00,"2016-07-12 10:20:00","18-4",2.70409320708855,187.633333333333,507.378022090048,4.51666331105987,1,NA,22995.3180596629,10.3666666666667,0.167251535,4.82151355384132e-05,3846.00224329185,1.10872237699557,NA,NA
2016-09-08,344,"W16-1",2016-09-08 00:00:00,"2016-09-08 11:46:00",NA,NA,NA,NA,NA,NA,NA,686.364564404062,11.8,0.045876,0.000845105642159397,31.4876607566008,0.58005056595615,NA,NA
2016-09-30,366,"W17-1",2016-09-30 00:00:00,"2016-09-30 23:58:00",NA,NA,NA,NA,NA,NA,NA,2.90502545937569,24,0.022301625,0.00064565909550433,0.0647867884104494,0.00187565611051756,NA,NA
